,ALT_CNA_DMRTA1,ALT_MUT_KAT6B,ALT_MUT_APOB,ALT_CNA_KLK1,ALT_MUT_FLG,ALT_CNA_TOPORS,ALT_MUT_FRY,ALT_CNA_TGFBR3,ALT_CNA_LINC02069,ALT_CNA_HGD,ALT_CNA_CHMP2A,ALT_ARM19q,ALT_CNA_PVRL1,ALT_CNA_CCDC90B,ALT_CNA_HIST2H3A,ALT_CNA_ZNF274,ALT_CNA_PRPF6,ALT_CNA_GTF2E1,ALT_CNA_VPS8,ALT_CNA_GPATCH1,ALT_CNA_TDP1,ALT_CNA_MSANTD1,ALT_ARM18q,ALT_CNA_ADAMTS9,ALT_CNA_MIR4300,ALT_CNA_PRR25,ALT_CNA_DHX34,ALT_ARM13q,ALT_CNA_RPH3AL-AS1,ALT_CNA_MIR6807,ALT_CNA_CENPBD1P1,ALT_CNA_GRID2,ALT_CNA_SENCR,ALT_ARM11q,ALT_CNA_PCCA,ALT_MUT_ZBTB20,ALT_CNA_LRRC4C,ALT_CNA_HS3ST5,ALT_CNA_NPNT,ALT_CNA_ZNF776,ALT_CNA_CA6,ALT_CNA_HSD17B7,ALT_CNA_EPHA5-AS1,ALT_CNA_DLG1,ALT_CNA_MIR6796,ALT_CNA_ANKRD20A2,ALT_CNA_WNK3,ALT_CNA_KLRB1,ALT_CNA_ZNF446,ALT_CNA_RTTN,ALT_CNA_CDK13,ALT_CNA_CDKN2A,ALT_CNA_MCM5,ALT_CNA_LOC101928135,ALT_CNA_ZNF10,ALT_MUT_SYNE1,ALT_CNA_EFCAB11,ALT_CNA_MIR548A2,ALT_CNA_GRID1,ALT_MUT_CELSR2,ALT_MUT_ZNF292,ALT_CNA_TUBB2A,ALT_CNA_MZF1-AS1,ALT_CNA_TMEM39A,ALT_CNA_LHFPL3,ALT_CNA_TRIT1,ALT_CNA_HMOX1,ALT_CNA_KLC1,ALT_CNA_DCC,ALT_CNA_ZNF780A,ALT_MUT_AHNAK2,ALT_CNA_HIST3H2BB,ALT_CNA_MIRLET7C,ALT_CNA_GALR1,ALT_CNA_ZNF497,ALT_CNA_MIR100HG,ALT_CNA_TMCC2,ALT_CNA_ATF7IP,ALT_CNA_OAF,ALT_CNA_OPN4,ALT_CNA_CHRNG,ALT_MUT_FUBP1,ALT_CNA_C9orf53,ALT_CNA_WAPAL,ALT_CNA_NFASC,ALT_CNA_MIR5001,ALT_CNA_NEGR1,ALT_CNA_IRS2,ALT_CNA_DDX6,ALT_CNA_SRGAP2D,ALT_MUT_CDH23,ALT_CNA_VCX3B,ALT_CNA_CPED1,ALT_ARM4q,ALT_CNA_MKNK1-AS1,ALT_CNA_ARHGEF9-IT1,ALT_CNA_ZNF837,ALT_CNA_MIR31HG,ALT_CNA_LINC00907,ALT_CNA_SV2A,ALT_CNA_LINC00559,ALT_MUT_NOTCH1,ALT_CNA_EPHA5,ALT_MUT_PCLO,ALT_CNA_MIR4272,ALT_CNA_COL4A1,ALT_CNA_DPF3,ALT_CNA_PIEZO1,ALT_CNA_FAM72C,ALT_MUT_IDH2,ALT_CNA_TREH,ALT_CNA_SUCLG2,ALT_CNA_N6AMT2,ALT_CNA_GRM5P1,ALT_CNA_LINC02171,ALT_CNA_ERCC2,ALT_CNA_CHRND,ALT_CNA_ZNF750,ALT_CNA_OR4C12,ALT_MUT_FRAS1,ALT_ARM18p,ALT_CNA_PPIE,ALT_CNA_MACROD2,ALT_CNA_ZNF133,ALT_CNA_QKI,ALT_CNA_CHRM3,ALT_CNA_LPHN3,ALT_CNA_ENTPD3-AS1,ALT_CNA_MIR4714,ALT_CNA_NDUFB4,ALT_CNA_AMER1,ALT_CNA_FAF1,ALT_CNA_DPY19L2P1,ALT_CNA_LINC02685,ALT_CNA_CNTN2,ALT_CNA_KDM4C,ALT_MUT_PIK3R1,ALT_CNA_ADCYAP1,ALT_MUT_HCFC1,ALT_CNA_FN3K,ALT_CNA_FAM9A,ALT_CNA_ENTPD3,ALT_CNA_CDKN2C,ALT_CNA_UQCRH,ALT_CNA_MRPS17,ALT_ARM9q,ALT_CNA_FGF13,ALT_CNA_MYZAP,ALT_CNA_NKAIN2,ALT_CNA_MKS1,ALT_CNA_MACROD2-AS1,ALT_CNA_ATRX,ALT_MUT_ASPM,ALT_CNA_LNX1-AS1,ALT_CNA_KIF26B,ALT_MUT_PTPRC,ALT_MUT_TTN,ALT_MUT_PIK3CA,ALT_CNA_IZUMO3,ALT_CNA_CAND2,ALT_MUT_MUC17,ALT_CNA_MRPS23,ALT_CNA_GIHCG,ALT_MUT_LAMA3,ALT_CNA_ZNF45,ALT_MUT_ROS1,ALT_CNA_TBC1D2,ALT_CNA_RBM17,ALT_MUT_DNAH11,ALT_CNA_GSDMC,ALT_MUT_MUC16,ALT_CNA_TRPC6,ALT_CNA_DPP6,ALT_CNA_MIB1,ALT_CNA_GINS1,ALT_CNA_RELN,ALT_CNA_PPIF,ALT_CNA_FAM118A,ALT_CNA_NAMA,ALT_CNA_HSF1,ALT_MUT_CIC,ALT_CNA_CSMD1,ALT_CNA_NAMPT,ALT_CNA_RHNO1,ALT_CNA_XPNPEP1,ALT_CNA_ST6GALNAC2,ALT_CNA_DAND5,ALT_CNA_NELL2,ALT_CNA_KIRREL3,ALT_CNA_GRID1-AS1,ALT_CNA_LSM8,ALT_MUT_SPTBN5,ALT_CNA_GPR19,ALT_MUT_USH2A,ALT_CNA_NFIX,ALT_MUT_FRMPD4,ALT_CNA_HUWE1,ALT_MUT_HERC2P3,ALT_CNA_HABP2,ALT_CNA_SEMA3E,ALT_CNA_DTD2,ALT_CNA_MTAP,ALT_CNA_BNIP1,ALT_CNA_ABL1,ALT_CNA_NSUN3,ALT_CNA_AGBL4,ALT_CNA_GMCL1P1,ALT_CNA_LRRN3,ALT_CNA_ZNF479,ALT_CNA_PCAT19,ALT_CNA_AKAP13,ALT_CNA_AGBL4-IT1,ALT_CNA_CYP2E1,ALT_CNA_DHFRL1,ALT_CNA_MB21D2,ALT_MUT_DOCK8,ALT_ARM4p,ALT_CNA_LINC00702,ALT_CNA_PODXL,ALT_CNA_OR51I2,ALT_CNA_SCG5,ALT_MUT_ATRX,ALT_CNA_EPC1,ALT_MUT_BAGE2,ALT_CNA_LUZP6,ALT_CNA_MAMLD1,ALT_CNA_AC009518.4,ALT_MUT_BCOR,ALT_MUT_SCN10A,ALT_MUT_NPAP1,ALT_CNA_KIAA1217,ALT_ARM20q,headache_history,preoperative_corticosteroids,ALT_ARM20p,ALT_MUT_NF1,ALT_MUT_IDH1,RAGNUM_HYPOXIA_SCORE,karnofsky_performance_score,ALT_CNA_LINC00864,WINTER_HYPOXIA_SCORE,BUFFA_HYPOXIA_SCORE,eastern_cancer_oncology_group,age_at_initial_pathologic_diagnosis,year_of_initial_pathologic_diagnosis
0,0.0012946188630689579,0.0013213037281763287,0.0014569007456966682,0.0015309082159598825,0.001575410956384309,0.0015871317818374933,0.0016120544273991832,0.001624765195599228,0.0016679632648459435,0.001672884938882585,0.0016735673738853402,0.0017060771156999885,0.0017066114176696816,0.0017208245077641802,0.001733349042057769,0.0017477767489517387,0.0017490459119888842,0.0017557988002523885,0.0017574589931283306,0.0017700309578664512,0.0017760232002690345,0.0017884849320265871,0.0017930225448282856,0.001793396237753674,0.0018243537347504735,0.001839226086098325,0.001847667912669345,0.0018521691629352958,0.001852631095762031,0.0018529158268440864,0.0018537124394783454,0.0018625819149908622,0.001872595235051255,0.0018765792946588218,0.001877080261666776,0.0018881714882382414,0.0019026922476070723,0.001904318722744153,0.0019271269363112,0.0019271938693715038,0.001936866713411986,0.0019491841487305618,0.0019505327476764481,0.0019532148485782892,0.001970317021328326,0.001975415391574898,0.001982838426802331,0.002010063447183915,0.0020140387321162046,0.0020157900874756295,0.0020481313645215864,0.0020619799946388967,0.002077964247764767,0.0020796189539817635,0.0021050187295177554,0.00210714220208855,0.002107773846038987,0.002115447613000753,0.002117944967077923,0.0021240070302426185,0.002124382587928038,0.0021318637326368873,0.0021410282530115302,0.0021445391192926387,0.0021520001811691125,0.0021524500248001604,0.0021561846855657546,0.0021713756571059674,0.0021744266416500683,0.0021775344981672306,0.0021791193958496254,0.0021832519693861666,0.0021854834630016034,0.0021879617000613084,0.002189281872960638,0.0022059369183074946,0.0022078782920209113,0.0022250716620813775,0.002230026645614832,0.0022315142689072975,0.002232932512091582,0.0022355137060795314,0.0022380663556914094,0.0022431516617796715,0.002243453945938343,0.0022514345767433767,0.0022536828698423465,0.00226002516687314,0.0022615685208261156,0.0022637770711758124,0.0022715626048714042,0.0022803413424593764,0.002281421420142499,0.0022827430263230152,0.002287131117024884,0.0022907226121705116,0.0022990837751690274,0.002304977758876031,0.0023144791834637047,0.002317328105302034,0.0023248970004525063,0.0023304725930075863,0.002334946772972163,0.0023667628271354362,0.002373386340716494,0.002376552849858713,0.00237786781371178,0.00238294184062511,0.0023976298164204097,0.002400146120867446,0.002400796700929584,0.002407537273322011,0.0024107230622869226,0.002416186800744126,0.0024229779623700905,0.0024265058754477974,0.002433650451784996,0.0024341489733592904,0.0024348783664609186,0.0024399132715628275,0.0024454986189723577,0.002453253015856111,0.0024549559129036927,0.002456392987581236,0.0024699446048525855,0.0024700687812027507,0.002471580358280887,0.0024737630243967606,0.0024790181890551027,0.0025197120421194042,0.002527018098525009,0.002533602521525713,0.00253498330621071,0.0025389469473355306,0.002539859279728921,0.0025508238440516396,0.0025659413348311237,0.002573593425617198,0.00257593228884019,0.002577801771753011,0.002596063721848035,0.0026085360296300717,0.0026105713114142545,0.002613345981607616,0.0026391202217685554,0.0026457226900234187,0.0026765508234240284,0.002680714627530477,0.0027102161464666657,0.0027297142218163976,0.0027310054861644554,0.0027322534852316114,0.002744604585522057,0.0027554706942153825,0.002757790167757853,0.0027606146762105704,0.002761962905479438,0.0027664477786982227,0.002783684985083214,0.0027847659862004982,0.0027890769491431032,0.002825096592003305,0.0028387041879411614,0.0028564499422860674,0.0028567097935570823,0.0028580711318697037,0.0028665031379294615,0.0028934619050452358,0.002901592923014316,0.0029081573658170856,0.0029394535014138335,0.002942906384467957,0.002949363849235825,0.002952557213764349,0.002955055413154312,0.0029630751917856988,0.002974092418290082,0.0029775303116194372,0.0029835706249694304,0.002984894804434602,0.0030137715148346564,0.0030652939121022585,0.0030755277949947994,0.0030840294756786994,0.0030868388659043176,0.003106258779483429,0.0031581780636837373,0.0031727286769613434,0.0031950770118575273,0.0032568127390238018,0.0032632757076346474,0.003275993040785341,0.0032817378587011144,0.003315656591620185,0.003336143823543905,0.003353535089812323,0.0034137086194064104,0.003456083463866896,0.0034787157945868077,0.0034824434142093964,0.003509627886022717,0.0035628166139147696,0.0036026047978428926,0.0036096909641205764,0.0036254315647835265,0.0036377455458826034,0.0036938696207688055,0.003694644975706419,0.003746597477503704,0.003749653850280384,0.003829698148243882,0.0038851646633774493,0.004094722654556553,0.004132933999753897,0.004143815361767613,0.004201989999682711,0.0043010318770460125,0.0043888234259528225,0.004403401230728731,0.004441970906477145,0.0045530834458213515,0.004562596788965161,0.004647656421987245,0.004941872653718009,0.0049632243907880595,0.0050090564122684065,0.005029387355559819,0.0056080752462785,0.005625650069477571,0.005782670370375234,0.005923556225266228,0.007963647325978334,0.008440673151247555,0.008861205589516629,0.011231535724417601,0.012968708009749221,0.0137477704247457,0.01721533376901685,0.01819462225920791,0.025542915296289846,0.02588699889810576,0.029462089621824873,0.03286885002303662,0.04148021019184882,0.13650504574860756
